0,6821000,-3354.6822717817,-2178.55614006011,0,0,0,33
1,6821000.40399544,2559.07755733776,1984.89698543123,0,0,0,33
2,6820993.13948445,8472.83468611179,6148.34761786933,0,0,0,33
3,6820978.20647526,14386.5828366338,10311.7905279127,0,0,0,33
4,6820955.60498477,20300.3157310065,14475.2204862296,0,0,0,33
5,6820925.33503857,26214.0270913486,18638.6322635046,0,0,0,33
6,6820887.39667092,32127.7106398016,22802.0206304449,0,0,0,33
7,6820841.78992476,38041.3600985358,26965.3803577874,0,0,0,33
8,6820788.5148517,43954.9691897574,31128.7062163046,0,0,0,33
9,6820727.57151202,49868.531635715,35291.992976812,0,0,0,33
10,6820658.95997468,55782.0411587061,39455.2354101738,0,0,0,33
11,6820582.68031732,61695.4914810836,43618.4282873101,0,0,0,33
12,6820498.73262626,67608.8763252625,47781.5663792031,0,0,0,33
13,6820407.11699647,73522.1894137266,51944.644456904,0,0,0,33
14,6820307.83353161,79435.4244690348,56107.6572915393,0,0,0,33
15,6820200.88234403,85348.5752138279,60270.5996543172,0,0,0,33
16,6820086.26369934,91261.6358790134,64433.4666284008,0,0,0,33
17,6819963.97777479,97174.6003624181,68596.253092616,0,0,0,33
18,6819834.0245136,103087.461704371,72758.9533995654,0,0,0,33
19,6819696.40406281,109000.213627904,76921.5623208478,0,0,0,33
20,6819551.11657812,114912.84985616,81084.0746281771,0,0,0,33
21,6819398.1622239,120825.364112407,85246.4850933884,0,0,0,33
22,6819237.54117322,126737.750120039,89408.7884884448,0,0,0,33
23,6819069.25360778,132650.001602585,93570.9795854437,0,0,0,33
24,6818893.29971801,138562.112283715,97733.0531566238,0,0,0,33
25,6818709.67970295,144474.075887246,101895.003974371,0,0,0,33
26,6818518.39377037,150385.886137151,106056.826811226,0,0,0,33
27,6818319.44213666,156297.536757562,110218.51643989,0,0,0,33
28,6818112.82502693,162209.02147278,114380.067633232,0,0,0,33
29,6817898.54267494,168120.334007279,118541.475164292,0,0,0,33
30,6817676.59532311,174031.468085714,122702.733806295,0,0,0,33
31,6817446.98322255,179942.417432928,126863.838332651,0,0,0,33
32,6817209.70694249,185853.176785814,131024.78414206,0,0,0,33
33,6816964.76649234,191763.739032145,135185.56549101,0,0,0,33
34,6816712.16209585,197674.097723597,139346.177046165,0,0,0,33
35,6816451.8940388,203584.246585821,143506.613581745,0,0,0,33
36,6816183.96261563,209494.179344692,147666.86987219,0,0,0,33
37,6815908.36812949,215403.889726308,151826.940692168,0,0,0,33
38,6815625.11089214,221313.371457005,155986.820816577,0,0,0,33
39,6815334.19122408,227222.618263353,160146.505020558,0,0,0,33
40,6815035.60945441,233131.623872174,164305.988079495,0,0,0,33
41,6814729.36592094,239040.382010538,168465.264769027,0,0,0,33
42,6814415.46097014,244948.88640578,172624.329865051,0,0,0,33
43,6814093.89495714,250857.130785496,176783.178143729,0,0,0,33
44,6813764.66824573,256765.108877559,180941.804381496,0,0,0,33
45,6813427.7812084,262672.814410118,185100.203355068,0,0,0,33
46,6813083.23422626,268580.24111161,189258.369841443,0,0,0,33
47,6812731.02779781,274487.383041194,193416.298823422,0,0,0,33
48,6812371.16249026,280394.234447114,197573.985401547,0,0,0,33
49,6812003.63843035,286300.78820973,201731.423825718,0,0,0,33
50,6811628.45603388,292207.038058683,205888.608874139,0,0,0,33
51,6811245.61572531,298112.977723934,210045.535325332,0,0,0,33
