0,0,0
3.5955281180233e-05,1.95459862813119e-06,2.86314954355093e-05
3.59361929401254e-05,1.97110417972484e-06,2.8611887379742e-05
3.59170714860286e-05,1.98761051612242e-06,2.85923055627486e-05
3.58979169386223e-05,2.00411742424699e-06,2.85727502078828e-05
3.58787294191383e-05,2.02062469101338e-06,2.85532215379747e-05
3.58595090493588e-05,2.03713210333092e-06,2.85337197753267e-05
3.58402559516142e-05,2.05363944810612e-06,2.85142451417097e-05
3.58209702487805e-05,2.07014651224506e-06,2.84947978583587e-05
3.58016520642778e-05,2.08665308265621e-06,2.84753781459689e-05
3.57823015220676e-05,2.10315894625298e-06,2.84559862246915e-05
3.57629187466506e-05,2.11966388995641e-06,2.84366223141302e-05
3.57435038630651e-05,2.13616770069761e-06,2.84172866333364e-05
3.57240569968838e-05,2.15267016542047e-06,2.83979794008058e-05
3.57045782742123e-05,2.16917107108441e-06,2.83787008344744e-05
3.56850678216865e-05,2.18567020466672e-06,2.8359451151714e-05
3.56655257664702e-05,2.20216735316537e-06,2.83402305693289e-05
3.56459522362532e-05,2.21866230360166e-06,2.83210393035515e-05
3.56263473592482e-05,2.23515484302255e-06,2.83018775700385e-05
3.56067112641892e-05,2.25164475850358e-06,2.82827455838671e-05
3.55870440803287e-05,2.26813183715138e-06,2.8263643559531e-05
3.55673459374355e-05,2.28461586610616e-06,2.82445717109363e-05
3.5547616965792e-05,2.3010966325445e-06,2.82255302513979e-05
3.55278572961919e-05,2.3175739236818e-06,2.82065193936357e-05
3.5508067059938e-05,2.33404752677499e-06,2.81875393497703e-05
3.54882463888392e-05,2.35051722912506e-06,2.81685903313196e-05
3.54683954152085e-05,2.36698281807979e-06,2.81496725491947e-05
3.544851427186e-05,2.38344408103613e-06,2.81307862136964e-05
3.54286030921068e-05,2.39990080544309e-06,2.8111931534511e-05
3.54086620097582e-05,2.416352778804e-06,2.80931087207065e-05
3.53886911591171e-05,2.43279978867949e-06,2.80743179807296e-05
3.53686906749775e-05,2.44924162268976e-06,2.80555595224009e-05
3.5348660692622e-05,2.46567806851731e-06,2.80368335529117e-05
3.53286013478189e-05,2.48210891390963e-06,2.80181402788204e-05
3.53085127768195e-05,2.49853394668158e-06,2.79994799060483e-05
3.52883951163559e-05,2.51495295471818e-06,2.79808526398764e-05
3.52682485036379e-05,2.53136572597708e-06,2.79622586849414e-05
3.52480730763503e-05,2.54777204849121e-06,2.79436982452321e-05
3.52278689726503e-05,2.5641717103714e-06,2.79251715240858e-05
3.52076363311649e-05,2.58056449980877e-06,2.79066787241845e-05
3.51873752909877e-05,2.59695020507763e-06,2.78882200475517e-05
3.51670859916766e-05,2.6133286145378e-06,2.78697956955482e-05
3.51467685732508e-05,2.62969951663729e-06,2.78514058688688e-05
3.51264231761876e-05,2.64606269991494e-06,2.7833050767539e-05
3.51060499414204e-05,2.6624179530029e-06,2.78147305909108e-05
3.50856490103352e-05,2.67876506462922e-06,2.77964455376597e-05
3.50652205247678e-05,2.69510382362053e-06,2.77781958057808e-05
3.50447646270011e-05,2.71143401890447e-06,2.77599815925856e-05
3.50242814597622e-05,2.72775543951237e-06,2.77418030946985e-05
3.50037711662194e-05,2.7440678745818e-06,2.77236605080528e-05
3.49832338899791e-05,2.76037111335905e-06,2.77055540278878e-05
3.49626697750831e-05,2.77666494520188e-06,2.76874838487451e-05
3.49420789660056e-05,2.79294915958183e-06,2.76694501644654e-05
3.492146160765e-05,2.80922354608704e-06,2.76514531681844e-05
3.49008178453461e-05,2.82548789442475e-06,2.76334930523306e-05
3.4880147824847e-05,2.84174199442365e-06,2.76155700086206e-05
3.48594516923261e-05,2.85798563603673e-06,2.75976842280565e-05
3.48387295943741e-05,2.87421860934363e-06,2.75798359009227e-05
3.48179816779955e-05,2.89044070455332e-06,2.75620252167819e-05
3.47972080906061e-05,2.90665171200663e-06,2.75442523644722e-05
3.47764089800298e-05,2.92285142217863e-06,2.75265175321037e-05
3.47555844944949e-05,2.9390396256815e-06,2.75088209070554e-05
3.47347347826317e-05,2.9552161132668e-06,2.74911626759718e-05
3.47138599934688e-05,2.97138067582806e-06,2.74735430247594e-05
3.46929602764304e-05,2.98753310440349e-06,2.7455962138584e-05
3.46720357813327e-05,3.0036731901783e-06,2.74384202018669e-05
3.46510866583809e-05,3.01980072448741e-06,2.74209173982824e-05
3.46301130581658e-05,3.03591549881785e-06,2.74034539107537e-05
3.4609115131661e-05,3.05201730481135e-06,2.73860299214508e-05
3.45880930302191e-05,3.06810593426691e-06,2.73686456117863e-05
3.45670469055689e-05,3.08418117914332e-06,2.73513011624134e-05
3.45459769098118e-05,3.10024283156152e-06,2.73339967532217e-05
3.45248831954185e-05,3.11629068380738e-06,2.73167325633348e-05
3.45037659152261e-05,3.13232452833409e-06,2.7299508771107e-05
3.44826252224343e-05,3.14834415776461e-06,2.72823255541205e-05
3.44614612706023e-05,3.16434936489424e-06,2.72651830891818e-05
3.44402742136452e-05,3.18033994269333e-06,2.72480815523194e-05
3.44190642058313e-05,3.19631568430937e-06,2.72310211187803e-05
3.43978314017777e-05,3.21227638306991e-06,2.72140019630272e-05
3.43765759564478e-05,3.2282218324848e-06,2.71970242587354e-05
3.43552980251473e-05,3.24415182624879e-06,2.71800881787903e-05
3.43339977635213e-05,3.2600661582441e-06,2.71631938952839e-05
3.43126753275502e-05,3.27596462254272e-06,2.71463415795124e-05
3.42913308735469e-05,3.29184701340911e-06,2.71295314019728e-05
3.42699645581529e-05,3.30771312530253e-06,2.71127635323607e-05
3.42485765383351e-05,3.32356275287962e-06,2.70960381395669e-05
3.42271669713819e-05,3.33939569099696e-06,2.70793553916747e-05
3.42057360149002e-05,3.35521173471322e-06,2.70627154559574e-05
3.41842838268116e-05,3.37101067929216e-06,2.70461184988751e-05
3.41628105653488e-05,3.38679232020459e-06,2.70295646860722e-05
3.41413163890522e-05,3.40255645313119e-06,2.70130541823747e-05
3.41198014567662e-05,3.41830287396483e-06,2.69965871517872e-05
3.4098265927636e-05,3.43403137881302e-06,2.69801637574906e-05
3.40767099611034e-05,3.44974176400051e-06,2.69637841618388e-05
3.40551337169038e-05,3.46543382607161e-06,2.69474485263568e-05
3.4033537355062e-05,3.48110736179266e-06,2.69311570117375e-05
3.40119210358891e-05,3.49676216815461e-06,2.69149097778393e-05
3.39902849199786e-05,3.51239804237535e-06,2.68987069836834e-05
3.3968629168203e-05,3.52801478190212e-06,2.68825487874515e-05
3.39469539417095e-05,3.54361218441416e-06,2.68664353464827e-05
3.39252594019172e-05,3.55919004782485e-06,2.68503668172714e-05
3.39035457105128e-05,3.57474817028448e-06,2.68343433554647e-05
3.3881813029447e-05,3.59028635018239e-06,2.68183651158599e-05
3.38600615209309e-05,3.60580438614967e-06,2.68024322524019e-05
3.38382913474325e-05,3.62130207706125e-06,2.67865449181808e-05
3.38165026716725e-05,3.63677922203868e-06,2.67707032654294e-05
3.37946956566207e-05,3.65223562045235e-06,2.67549074455212e-05
3.37728704654925e-05,3.66767107192391e-06,2.67391576089672e-05
3.3751027261745e-05,3.68308537632879e-06,2.67234539054144e-05
3.3729166209073e-05,3.69847833379847e-06,2.67077964836429e-05
3.37072874714055e-05,3.71384974472298e-06,2.66921854915635e-05
3.36853912129019e-05,3.72919940975335e-06,2.6676621076216e-05
3.36634775979478e-05,3.74452712980385e-06,2.66611033837663e-05
3.36415467911518e-05,3.75983270605448e-06,2.66456325595041e-05
3.36195989573411e-05,3.77511593995341e-06,2.66302087478414e-05
3.35976342615582e-05,3.79037663321931e-06,2.66148320923094e-05
3.35756528690563e-05,3.80561458784371e-06,2.65995027355567e-05
3.35536549452965e-05,3.82082960609341e-06,2.65842208193473e-05
3.35316406559427e-05,3.83602149051286e-06,2.65689864845579e-05
3.3509610166859e-05,3.85119004392657e-06,2.65537998711764e-05
3.34875636441045e-05,3.86633506944137e-06,2.65386611182992e-05
3.34655012539307e-05,3.88145637044889e-06,2.65235703641295e-05
3.34434231627765e-05,3.89655375062788e-06,2.65085277459751e-05
3.34213295372651e-05,3.91162701394651e-06,2.64935334002463e-05
3.33992205441994e-05,3.92667596466484e-06,2.64785874624538e-05
3.33770963505586e-05,3.94170040733705e-06,2.6463690067207e-05
3.33549571234941e-05,3.95670014681385e-06,2.64488413482118e-05
3.33328030303253e-05,3.97167498824488e-06,2.64340414382683e-05
3.33106342385362e-05,3.98662473708083e-06,2.64192904692697e-05
3.32884509157706e-05,4.00154919907601e-06,2.64045885721995e-05
3.32662532298291e-05,4.01644818029065e-06,2.63899358771303e-05
3.32440413486643e-05,4.03132148709303e-06,2.63753325132212e-05
