0,0,0,0,0,0,0,0,0
0,0,0,-6.88374796909329e-06,6.57959803603072e-07,-1.18907436863275e-06,0,135,135
0,0,0,-1.37595238339729e-05,1.31526276090988e-06,-2.42597361157165e-06,0,135,135
0,0,0,-2.06269936508982e-05,1.97190738767067e-06,-3.71064026427813e-06,0,135,135
0,0,0,-2.74858238631389e-05,2.62789220849469e-06,-5.04301452739868e-06,0,135,135
0,0,0,-3.43356813172215e-05,3.28321575686596e-06,-6.42303426956259e-06,0,135,135
0,0,0,-4.11762332791578e-05,3.93787657515891e-06,-7.85063503029347e-06,0,135,135
0,0,0,-4.80071474506526e-05,4.59187321465384e-06,-9.32575002303441e-06,0,135,135
0,0,0,-5.48280919852921e-05,5.24520423555227e-06,-1.08483101382866e-05,0,135,135
0,0,0,-6.163873550471e-05,5.89786820699209e-06,-1.24182439468613e-05,0,135,135
0,0,0,-6.84387471147324e-05,6.54986370706262e-06,-1.40354777032451e-05,0,135,135
0,0,0,-7.52277964214996e-05,7.20118932281947e-06,-1.56999353490779e-05,0,135,135
0,0,0,-8.20055535475639e-05,7.85184365029926e-06,-1.74115385167444e-05,0,135,135
0,0,0,-8.87716891479642e-05,8.50182529453424e-06,-1.91702065330773e-05,0,135,135
0,0,0,-9.55258744262738e-05,9.15113286956668e-06,-2.09758564231741e-05,0,135,135
0,0,0,-0.000102267781150624,9.79976499846319e-06,-2.28284029143255e-05,0,135,135
0,0,0,-0.000108997081669698,1.04477203133288e-05,-2.4727758440056e-05,0,135,135
0,0,0,-0.000115713448928704,1.1094997455321e-05,-2.66738331442771e-05,0,135,135
0,0,0,-0.000122416556485308,1.17415950746636e-05,-2.86665348855514e-05,0,135,135
0,0,0,-0.000129106078525555,1.23875118306603e-05,-3.0705769241469e-05,0,135,135
0,0,0,-0.000135781689879739,1.30327463917083e-05,-3.27914395131347e-05,0,135,135
0,0,0,-0.000142443066038262,1.36772974353117e-05,-3.49234467297666e-05,0,135,135
0,0,0,-0.000149089883167452,1.43211636480946e-05,-3.71016896534058e-05,0,135,135
0,0,0,-0.000155721818125345,1.49643437258145e-05,-3.93260647837364e-05,0,135,135
0,0,0,-0.000162338548477446,1.56068363733749e-05,-4.15964663630164e-05,0,135,135
0,0,0,-0.000168939752512446,1.62486403048383e-05,-4.39127863811182e-05,0,135,135
0,0,0,-0.000175525109257907,1.68897542434386e-05,-4.627491458068e-05,0,135,135
0,0,0,-0.000182094298495915,1.75301769215939e-05,-4.86827384623662e-05,0,135,135
0,0,0,-0.000188647000778697,1.81699070809185e-05,-5.11361432902376e-05,0,135,135
0,0,0,-0.000195182897444191,1.88089434722356e-05,-5.36350120972308e-05,0,135,135
0,0,0,-0.000201701670631598,1.94472848555887e-05,-5.61792256907463e-05,0,135,135
0,0,0,-0.000208203003296872,2.00849300002538e-05,-5.87686626583464e-05,0,135,135
0,0,0,-0.000214686579228195,2.07218776847513e-05,-6.14031993735597e-05,0,135,135
0,0,0,-0.000221152083061391,2.13581266968573e-05,-6.40827100017957e-05,0,135,135
0,0,0,-0.000227599200295316,2.19936758336153e-05,-6.68070665063656e-05,0,135,135
0,0,0,-0.000234027617307193,2.2628523901347e-05,-6.95761386546121e-05,0,135,135
0,0,0,-0.000240437021367919,2.32626697156642e-05,-7.23897940241456e-05,0,135,135
0,0,0,-0.000246827100657315,2.38961121014791e-05,-7.52478980091876e-05,0,135,135
0,0,0,-0.000253197544279345,2.45288498930156e-05,-7.81503138270211e-05,0,135,135
0,0,0,-0.000259548042277281,2.51608819338196e-05,-8.10969025245468e-05,0,135,135
0,0,0,-0.000265878285648827,2.57922070767698e-05,-8.40875229849461e-05,0,135,135
0,0,0,-0.000272187966361203,2.64228241840883e-05,-8.71220319344492e-05,0,135,135
0,0,0,-0.000278476777366169,2.70527321273502e-05,-9.02002839492093e-05,0,135,135
0,0,0,-0.000284744412615014,2.76819297874943e-05,-9.33221314622808e-05,0,135,135
0,0,0,-0.000290990567073493,2.83104160548327e-05,-9.64874247707038e-05,0,135,135
0,0,0,-0.000297214936736713,2.89381898290608e-05,-9.96960120426915e-05,0,135,135
0,0,0,-0.000303417218643971,2.95652500192668e-05,-0.000102947739324923,0,135,135
0,0,0,-0.000309597110893546,3.01915955439413e-05,-0.000106242450549938,0,135,135
0,0,0,-0.000315754312657434,3.08172253309865e-05,-0.000109579987543639,0,135,135
0,0,0,-0.000321888524196032,3.14421383177257e-05,-0.000112960190032888,0,135,135
0,0,0,-0.000327999446872777,3.20663334509118e-05,-0.000116382895653219,0,135,135
0,0,0,-0.000334086783168722,3.26898096867368e-05,-0.000119847939956639,0,135,135
0,0,0,-0.000340150236697065,3.33125659908403e-05,-0.000123355156419539,0,135,135
0,0,0,-0.000346189512217622,3.3934601338318e-05,-0.000126904376450706,0,135,135
0,0,0,-0.000352204315651241,3.45559147137304e-05,-0.000130495429399432,0,135,135
0,0,0,-0.00035819435409417,3.51765051111106e-05,-0.000134128142563731,0,135,135
0,0,0,-0.000364159335832354,3.57963715339732e-05,-0.000137802341198646,0,135,135
0,0,0,-0.000370098970355692,3.64155129953218e-05,-0.000141517848524667,0,135,135
0,0,0,-0.000376012968372216,3.7033928517657e-05,-0.00014527448573624,0,135,135
0,0,0,-0.000381901041822232,3.76516171329839e-05,-0.000149072072010381,0,135,135
0,0,0,-0.000387762903892387,3.82685778828202e-05,-0.000152910424515384,0,135,135
0,0,0,-0.000393598269029682,3.8884809818203e-05,-0.00015678935841963,0,135,135
0,0,0,-0.000399406852955421,3.95003119996965e-05,-0.000160708686900495,0,135,135
0,0,0,-0.000405188372679104,4.01150834973989e-05,-0.000164668221153351,0,135,135
0,0,0,-0.000410942546512255,4.07291233909494e-05,-0.000168667770400671,0,135,135
0,0,0,-0.000416669094082184,4.13424307695353e-05,-0.000172707141901221,0,135,135
0,0,0,-0.000422367736345688,4.19550047318982e-05,-0.000176786140959359,0,135,135
0,0,0,-0.000428038195602695,4.25668443863409e-05,-0.00018090457093442,0,135,135
0,0,0,-0.000433680195509829,4.31779488507335e-05,-0.000185062233250203,0,135,135
0,0,0,-0.000439293461093922,4.37883172525202e-05,-0.00018925892740455,0,135,135
0,0,0,-0.000444877718765454,4.43979487287246e-05,-0.000193494450979017,0,135,135
0,0,0,-0.000450432696331927,4.50068424259562e-05,-0.000197768599648645,0,135,135
0,0,0,-0.000455958123011173,4.56149975004161e-05,-0.000202081167191817,0,135,135
0,0,0,-0.000461453729444595,4.62224131179025e-05,-0.000206431945500218,0,135,135
0,0,0,-0.000466919247710332,4.68290884538164e-05,-0.000210820724588872,0,135,135
0,0,0,-0.000472354411336367,4.74350226931668e-05,-0.000215247292606288,0,135,135
0,0,0,-0.000477758955313553,4.80402150305759e-05,-0.000219711435844685,0,135,135
0,0,0,-0.000483132616108575,4.86446646702844e-05,-0.000224212938750313,0,135,135
0,0,0,-0.000488475131676842,4.92483708261564e-05,-0.000228751583933866,0,135,135
0,0,0,-0.000493786241475301,4.98513327216836e-05,-0.00023332715218098,0,135,135
0,0,0,-0.000499065686475183,5.04535495899909e-05,-0.000237939422462826,0,135,135
0,0,0,-0.000504313209174677,5.10550206738401e-05,-0.000242588171946786,0,135,135
0,0,0,-0.000509528553611523,5.16557452256345e-05,-0.000247273176007223,0,135,135
0,0,0,-0.000514711465375544,5.22557225074232e-05,-0.000251994208236335,0,135,135
0,0,0,-0.000519861691621087,5.28549517909052e-05,-0.000256751040455101,0,135,135
0,0,0,-0.000524978981079399,5.3453432357433e-05,-0.000261543442724305,0,135,135
0,0,0,-0.000530063084070926,5.40511634980166e-05,-0.000266371183355656,0,135,135
0,0,0,-0.000535113752517531,5.46481445133272e-05,-0.000271234028922989,0,135,135
0,0,0,-0.000540130739954637,5.52443747137005e-05,-0.000276131744273553,0,135,135
0,0,0,-0.000545113801543294,5.583985341914e-05,-0.00028106409253938,0,135,135
