0,0,0
-4.51924242277078e-06,4.31956525757667e-07,-7.80638012123837e-07
-4.51945854612085e-06,4.31525300259489e-07,-7.80485208035555e-07
-4.51967462802403e-06,4.31093100338003e-07,-7.80331216485433e-07
-4.51989065917898e-06,4.30659931809224e-07,-7.80176035209941e-07
-4.52010663024934e-06,4.30225800499523e-07,-7.80019662008514e-07
-4.52032253186424e-06,4.2979071224553e-07,-7.79862094743777e-07
-4.5205383546187e-06,4.29354672894034e-07,-7.79703331341767e-07
-4.52075408907408e-06,4.28917688301889e-07,-7.79543369792153e-07
-4.52096972575854e-06,4.28479764335912e-07,-7.79382208148456e-07
-4.52118525516747e-06,4.28040906872786e-07,-7.79219844528257e-07
-4.52140066776398e-06,4.27601121798965e-07,-7.79056277113413e-07
-4.52161595397931e-06,4.27160415010573e-07,-7.78891504150261e-07
-4.52183110421328e-06,4.26718792413305e-07,-7.7872552394982e-07
-4.52204610883481e-06,4.26276259922333e-07,-7.78558334888e-07
-4.52226095818231e-06,4.25832823462206e-07,-7.78389935405788e-07
-4.52247564256416e-06,4.25388488966749e-07,-7.78220324009452e-07
-4.52269015225922e-06,4.2494326237897e-07,-7.78049499270726e-07
-4.52290447751721e-06,4.24497149650957e-07,-7.77877459827002e-07
-4.52311860855925e-06,4.24050156743783e-07,-7.77704204381511e-07
-4.5233325355783e-06,4.23602289627406e-07,-7.77529731703506e-07
-4.52354624873962e-06,4.23153554280573e-07,-7.77354040628439e-07
-4.52375973818125e-06,4.22703956690718e-07,-7.77177130058136e-07
-4.52397299401451e-06,4.22253502853867e-07,-7.7699899896097e-07
-4.52418600632443e-06,4.21802198774539e-07,-7.76819646372023e-07
-4.52439876517026e-06,4.21350050465645e-07,-7.7663907139326e-07
-4.52461126058593e-06,4.20897063948396e-07,-7.76457273193681e-07
-4.52482348258056e-06,4.20443245252197e-07,-7.76274251009485e-07
-4.52503542113891e-06,4.19988600414554e-07,-7.7609000414422e-07
-4.52524706622186e-06,4.19533135480972e-07,-7.75904531968939e-07
-4.52545840776695e-06,4.19076856504862e-07,-7.75717833922344e-07
-4.5256694356888e-06,4.18619769547437e-07,-7.75529909510931e-07
-4.52588013987963e-06,4.18161880677617e-07,-7.75340758309133e-07
-4.52609051020978e-06,4.17703195971928e-07,-7.75150379959453e-07
-4.52630053652813e-06,4.17243721514409e-07,-7.74958774172605e-07
-4.52651020866266e-06,4.16783463396506e-07,-7.74765940727637e-07
