0,0,0
0,0,0
-2.09707653049262e-05,2.00441978459777e-06,-3.62241610626326e-06
-4.19172442578241e-05,4.00683854161839e-06,-7.39052671199323e-06
-6.28384195268795e-05,6.0072517494185e-06,-1.13041567562555e-05
-8.37332749592728e-05,8.00565491334296e-06,-1.53631240652962e-05
-0.000104600795630673,1.00020435657729e-05,-1.95672393610652e-05
-0.000125439967894677,1.19964132661733e-05,-2.39163062700858e-05
-0.000146249779432181,1.39887596011401e-05,-2.84101213326705e-05
-0.000167029219300705,1.59790781844472e-05,-3.30484740124825e-05
-0.000187777277983632,1.79673646570922e-05,-3.78311467064431e-05
-0.0002084929474394,1.99536146873425e-05,-4.27579147549827e-05
-0.000229175221150612,2.19378239707806e-05,-4.78285464526374e-05
-0.000249823094173077,2.3919988230349e-05,-5.30428030589887e-05
-0.000270435563184778,2.59001032163945e-05,-5.84004388099465e-05
-0.000291011626534767,2.78781647067122e-05,-6.39012009293757e-05
-0.000311550284291969,2.98541685065891e-05,-6.95448296410638e-05
-0.00033205053829392,3.18281104488471e-05,-7.53310581810311e-05
-0.00035251139219541,3.37999863938856e-05,-8.12596128101817e-05
-0.000372931851517042,3.57697922297235e-05,-8.7330212827295e-05
-0.000393310923693709,3.77375238720413e-05,-9.35425705823572e-05
-0.00041364761812297,3.97031772642219e-05,-9.98963914902315e-05
-0.00043394094621334,4.16667483773915e-05,-0.000106391374044668
-0.000454189921432483,4.362823321046e-05,-0.000113027209832649
-0.000474393559355303,4.55876277901609e-05,-0.000119803583549077
-0.000494550877711944,4.75449281710905e-05,-0.000126720173011792
-0.000514660896435675,4.95001304357472e-05,-0.000133776649176928
-0.000534722637710677,5.14532306945695e-05,-0.00014097267615461
-0.000554735126019727,5.34042250859745e-05,-0.000148307911224974
-0.000574697388191763,5.53531097763952e-05,-0.000155782004854529
-0.000594608453449342,5.7299880960318e-05,-0.000163394600712852
-0.000614467353455983,5.92445348603186e-05,-0.000171145335689607
-0.000634273122363395,6.11870677270993e-05,-0.000179033839911907
-0.000654024796858582,6.31274758395236e-05,-0.000187059736761995
-0.000673721416210833,6.50657555046526e-05,-0.000195222642895264
