0,0,0
-2.40683398969771e-07,1.95459862813119e-06,-3.37243555183596e-05
-2.48761434409065e-07,1.97092387851757e-06,-3.37386563145114e-05
-2.56844758640699e-07,1.98725001844526e-06,-3.37528991549307e-05
-2.64933255280012e-07,2.00357683751611e-06,-3.37670837498274e-05
-2.73026807626933e-07,2.01990412532018e-06,-3.37812098101216e-05
-2.8112529866814e-07,2.03623167143846e-06,-3.37952770474488e-05
-2.89228611079226e-07,2.05255926544555e-06,-3.38092851741648e-05
-2.97336627226803e-07,2.06888669691192e-06,-3.38232339033502e-05
-3.05449229170732e-07,2.08521375540678e-06,-3.38371229488159e-05
-3.13566298666312e-07,2.10154023050053e-06,-3.38509520251074e-05
-3.21687717166502e-07,2.11786591176747e-06,-3.386472084751e-05
-3.29813365824115e-07,2.13419058878815e-06,-3.38784291320536e-05
-3.37943125494089e-07,2.15051405115207e-06,-3.38920765955173e-05
-3.46076876735777e-07,2.16683608846037e-06,-3.39056629554344e-05
-3.54214499815169e-07,2.18315649032821e-06,-3.39191879300971e-05
-3.62355874707219e-07,2.19947504638739e-06,-3.39326512385614e-05
-3.70500881098192e-07,2.21579154628915e-06,-3.39460526006519e-05
-3.78649398387893e-07,2.23210577970629e-06,-3.3959391736966e-05
-3.86801305692105e-07,2.24841753633618e-06,-3.39726683688795e-05
-3.9495648184493e-07,2.26472660590319e-06,-3.39858822185505e-05
-4.03114805401104e-07,2.28103277816108e-06,-3.39990330089249e-05
-4.11276154638473e-07,2.29733584289589e-06,-3.40121204637401e-05
-4.19440407560328e-07,2.31363558992822e-06,-3.40251443075306e-05
-4.27607441897868e-07,2.32993180911597e-06,-3.40381042656323e-05
-4.3577713511262e-07,2.34622429035683e-06,-3.40510000641867e-05
-4.43949364398922e-07,2.36251282359099e-06,-3.40638314301461e-05
-4.52124006686325e-07,2.37879719880341e-06,-3.40765980912783e-05
-4.60300938642168e-07,2.39507720602675e-06,-3.40892997761704e-05
-4.68480036673976e-07,2.41135263534359e-06,-3.41019362142341e-05
-4.76661176932075e-07,2.4276232768893e-06,-3.41145071357101e-05
-4.84844235312046e-07,2.44388892085438e-06,-3.41270122716722e-05
-4.93029087457285e-07,2.46014935748706e-06,-3.41394513540325e-05
-5.0121560876161e-07,2.47640437709602e-06,-3.41518241155453e-05
-5.09403674371757e-07,2.49265377005271e-06,-3.41641302898121e-05
-5.17593159190032e-07,2.50889732679407e-06,-3.41763696112854e-05
-5.25783937876888e-07,2.52513483782506e-06,-3.41885418152738e-05
-5.33975884853542e-07,2.54136609372116e-06,-3.4200646637946e-05
-5.42168874304635e-07,2.55759088513102e-06,-3.42126838163357e-05
-5.50362780180813e-07,2.57380900277883e-06,-3.42246530883452e-05
-5.58557476201477e-07,2.59002023746714e-06,-3.42365541927504e-05
-5.66752835857387e-07,2.60622438007915e-06,-3.42483868692052e-05
-5.74948732413378e-07,2.62242122158139e-06,-3.42601508582453e-05
-5.83145038911091e-07,2.63861055302629e-06,-3.42718459012931e-05
-5.91341628171644e-07,2.65479216555467e-06,-3.42834717406615e-05
-5.99538372798381e-07,2.67096585039823e-06,-3.42950281195585e-05
