0,6821000,-2516.01170383627,-1633.91710504508,0,0,0,33
1,6820999.34443333,3397.74767808768,2529.53567840984,0,0,0,33
2,6820991.02036143,9311.50346527567,6692.98528473911,0,0,0,33
3,6820975.0277937,15225.2493798225,10856.4264846026,0,0,0,33
4,6820951.36674827,21138.9791438333,15019.8540486706,0,0,0,33
5,6820920.03725191,27052.6864794301,19183.2627476306,0,0,0,33
6,6820881.03934007,32966.3651087585,23346.647352194,0,0,0,33
7,6820834.37305689,38880.0087539941,27510.0026331021,0,0,0,33
8,6820780.03845517,44793.6111373493,31673.3233611332,0,0,0,33
9,6820718.03559639,50707.1659810797,35836.6043071091,0,0,0,33
10,6820648.36455071,56620.6670074908,39999.8402419014,0,0,0,33
11,6820571.02539695,62534.1079389445,44163.0259364383,0,0,0,33
12,6820486.01822263,68447.4824978658,48326.156161711,0,0,0,33
13,6820393.34312391,74360.7844067492,52489.2256887807,0,0,0,33
14,6820293.00020567,80274.0073881655,56652.2292887845,0,0,0,33
15,6820184.98958142,86187.1451647683,60815.1617329424,0,0,0,33
16,6820069.31148183,92100.1918404342,64978.0180264631,0,0,0,33
17,6819945.96607346,98013.1412692539,69140.7930213278,0,0,0,33
18,6819814.95334949,103925.986662222,73303.4811748756,0,0,0,33
19,6819676.27345817,109838.721742385,77466.0772587214,0,0,0,33
20,6819529.92655638,115751.340232908,81628.5760445956,0,0,0,33
21,6819375.91280971,121663.835857076,85790.9723043507,0,0,0,33
22,6819214.23239239,127576.202338304,89953.2608099682,0,0,0,33
23,6819044.88548735,133488.433400142,94115.4363335647,0,0,0,33
24,6818867.87228618,139400.522766282,98277.493647399,0,0,0,33
25,6818683.19298915,145312.464160565,102439.427523878,0,0,0,33
26,6818490.84780519,151224.251306987,106601.232735564,0,0,0,33
27,6818290.83695192,157135.877929706,110762.904055181,0,0,0,33
28,6818083.16065562,163047.337753048,114924.43625562,0,0,0,33
29,6817867.81915124,168958.624501515,119085.824109948,0,0,0,33
30,6817644.81268241,174869.731899789,123247.062391414,0,0,0,33
31,6817414.14150143,180780.653672741,127408.145873452,0,0,0,33
32,6817175.80610136,186691.384304331,131569.069798518,0,0,0,33
33,6816929.80655757,192601.916891729,135729.828552455,0,0,0,33
34,6816676.14310833,198512.245030081,139890.416828791,0,0,0,33
35,6816414.81604062,204422.362445076,144050.829401779,0,0,0,33
36,6816145.82565009,210332.262862621,148211.061045888,0,0,0,33
37,6815869.17224106,216241.94000885,152371.106535819,0,0,0,33
38,6815584.85612652,222151.387610135,156530.960646502,0,0,0,33
39,6815292.87762813,228060.599393084,160690.618153112,0,0,0,33
40,6814993.2370762,233969.569084556,164850.073831068,0,0,0,33
41,6814685.93480973,239878.290411662,169009.322456044,0,0,0,33
42,6814370.97117638,245786.757101775,173168.358803972,0,0,0,33
43,6814048.34653249,251694.962882535,177327.177651053,0,0,0,33
44,6813718.06124303,257602.901481853,181485.77377376,0,0,0,33
45,6813380.11568168,263510.566627924,185644.141948845,0,0,0,33
46,6813034.51023077,269417.952049228,189802.276953349,0,0,0,33
47,6812681.24536278,275325.051722361,193960.173718734,0,0,0,33
48,6812320.32160396,281231.85976581,198117.827264847,0,0,0,33
49,6811951.73915233,287138.369272223,202275.231973628,0,0,0,33
50,6811575.49842489,293044.573971291,206432.382623326,0,0,0,33
51,6811191.59984728,298950.467593026,210589.273992506,0,0,0,33
52,6810800.04385381,304856.043867763,214745.900860063,0,0,0,33
53,6810400.83088745,310761.296526174,218902.25800522,0,0,0,33
